Dosya Yolu,Başlık,Link
fen\_index.html,Rutherford Saçılması,./deneys/rutherford-scattering_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/rutherford-scattering_tr.zip
fen\_index.html,Fonksiyon Oluştur,./deneys/function-builder_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/function-builder_tr.zip
fen\_index.html,İzotoplar ve Atomik Kütle,./deneys/isotopes-and-atomic-mass_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/isotopes-and-atomic-mass_tr.zip
fen\_index.html,Nöron,./deneys/neuron_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/neuron_tr.zip
fen\_index.html,Trigonometri Turu,./deneys/trig-tour_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/trig-tour_tr.zip
fen\_index.html,Bükülen Işık,./deneys/bending-light_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/bending-light_tr.zip
fen\_index.html,Aritmetik,./deneys/arithmetic_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/arithmetic_tr.zip
fen\_index.html,Hooke Kanunu,./deneys/hookes-law_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/hookes-law_tr.zip
fen\_index.html,Moleküller ve Işık,./deneys/molecules-and-light_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/molecules-and-light_tr.zip
fen\_index.html,En Küçük Kareler Regresyonu,./deneys/least-squares-regression_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/least-squares-regression_tr.zip
fen\_index.html,Molekül Şekilleri,./deneys/molecule-shapes_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/molecule-shapes_tr.zip
fen\_index.html,Molekül Şekilleri: Temel,./deneys/molecule-shapes-basics_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/molecule-shapes-basics_tr.zip
fen\_index.html,"Reaksiyona Girenler, Ürünler ve Kalanlar",./deneys/reactants-products-and-leftovers_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/reactants-products-and-leftovers_tr.zip
fen\_index.html,Enerji Kaykay Parkı: Temel,./deneys/energy-skate-park-basics_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/energy-skate-park-basics_tr.zip
fen\_index.html,Faraday Kanunu,./deneys/faradays-law_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/faradays-law_tr.zip
fen\_index.html,pH Cetveli: Temel,./deneys/ph-scale-basics_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/ph-scale-basics_tr.zip
fen\_index.html,Alan Oluşturucu,./deneys/area-builder_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/area-builder_tr.zip
fen\_index.html,Telde Dalga Hareketi,./deneys/wave-on-a-string_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/wave-on-a-string_tr.zip
fen\_index.html,Işık ve Renkler,./deneys/color-vision_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/color-vision_tr.zip
fen\_index.html,pH Ölçeği,./deneys/ph-scale_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/ph-scale_tr.zip
fen\_index.html,Kimyasal Tepkimeleri Denkleştirme,./deneys/balancing-chemical-equations_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/balancing-chemical-equations_tr.zip
fen\_index.html,Grafik Doğruları,./deneys/graphing-lines_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/graphing-lines_tr.zip
fen\_index.html,Kesir Eşleştiricisi,./deneys/fraction-matcher_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/fraction-matcher_tr.zip
fen\_index.html,Denge Hareketi,./deneys/balancing-act_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/balancing-act_tr.zip
fen\_index.html,Asit-Baz Çözeltileri,./deneys/acid-base-solutions_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/acid-base-solutions_tr.zip
fen\_index.html,Basınç,./deneys/under-pressure_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/under-pressure_tr.zip
fen\_index.html,Sürtünme,./deneys/friction_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/friction_tr.zip
fen\_index.html,Kuvvet ve Hareket: Temel Prensipler,./deneys/forces-and-motion-basics_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/forces-and-motion-basics_tr.zip
fen\_index.html,Elektrikli Travolta (Statik Elektrik),./deneys/john-travoltage_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/john-travoltage_tr.zip
fen\_index.html,Derişim,./deneys/concentration_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/concentration_tr.zip
fen\_index.html,Kütle Çekim Kuvveti Laboratuvarı,./deneys/gravity-force-lab_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/gravity-force-lab_tr.zip
fen\_index.html,Balonlar ve Durgun Elektrik,./deneys/balloons-and-static-electricity_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/balloons-and-static-electricity_tr.zip
fen\_index.html,Beer's Kanunu Laboratuvarı,./deneys/beers-law-lab_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/beers-law-lab_tr.zip
fen\_index.html,Molarite,./deneys/molarity_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/molarity_tr.zip
fen\_index.html,Ohm Kanunu,./deneys/ohms-law_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/ohms-law_tr.zip
fen\_index.html,Bir telin direnci,./deneys/resistance-in-a-wire_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/resistance-in-a-wire_tr.zip
fen\_index.html,Atom Oluştur,./deneys/build-an-atom_tr.html
fen\_index.html,⬇ SCORM İndir,./zips/build-an-atom_tr.zip
fen\ex\masallar.html,Ezop Masalları (Masal Kitabı),https://cdn.eba.gov.tr/telafi/cocuk-kitaplari/Ezop-Masallari/
fen\ex\masallar.html,Scorm indir,zips/EzopMasallari.zip
fen\ex\masallar.html,Scorm indir,zips/EzopMasallari.zip
fen\ex\masallar.html,Scorm indir,zips/AltinKus.zip
fen\ex\masallar.html,Scorm indir,zips/SihirliFirca.zip
fen\ex\masallar.html,Scorm indir,zips/AhBirBuyusem.zip
fen\ex\masallar.html,Scorm indir,zips/IyiUykularKirmiziBalik.zip
fen\ex\masallar.html,Scorm indir,zips/RobotMuncuk.zip
fen\ex\masallar.html,Scorm indir,zips/CaninKuslari.zip
fen\ex\masallar.html,Scorm indir,zips/KucukKaraBalik.zip
fen\ex\masallar.html,Scorm indir,zips/cinarintatili.zip
fen\ex\ornek - Copy.html,Browse,./deneys/browse_tr.html&type=html
fen\ex\ornek - Copy.html,Filter,./deneys/filter_tr.html&type=html
fen\ex\ornek - Copy.html,"Customize, Studio toolkit",./deneys/customize_tr.html&type=html
fen\ex\ornek.html,Browse,./deneys/browse_tr.html&type=html
fen\ex\ornek.html,Filter,./deneys/filter_tr.html&type=html
fen\ex\ornek.html,"Customize, Studio toolkit",./deneys/customize_tr.html&type=html
fen\ex\ornek.html,Sayı ÇiftleriHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/number-pairs_tr.html
fen\ex\ornek.html,Hidrojen Atomu ModelleriHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/models-of-the-hydrogen-atom_tr.html
fen\ex\ornek.html,Kaldırma Kuvveti: BasitHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/buoyancy-basics_tr.html
fen\ex\ornek.html,Kaldırma KuvvetiHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/buoyancy_tr.html
fen\ex\ornek.html,Ortalama: Paylaş ve DengeleHTML5Alternative InputSound and SonificationPan and ZoomInteractive Highlights,./deneys/mean-share-and-balance_tr.html
fen\ex\ornek.html,JeneratörHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/generator_tr.html
fen\ex\ornek.html,Mıknatıslar ve ElektromıknatıslarHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/magnets-and-electromagnets_tr.html
fen\ex\ornek.html,Mıknatıs ve PusulaHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/magnet-and-compass_tr.html
fen\ex\ornek.html,Faraday'ın Elektromanyetik LaboratuvarıHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/faradays-electromagnetic-lab_tr.html
fen\ex\ornek.html,Atışların Veri LaboratuvarHTML5Alternative InputSound and SonificationPan and ZoomInteractive Highlights,./deneys/projectile-data-lab_tr.html
fen\ex\ornek.html,Merkezi Eğilim ve Yayılım ÖlçüleriHTML5Alternative InputSound and SonificationPan and ZoomInteractive Highlights,./deneys/center-and-variability_tr.html
fen\ex\ornek.html,Çekirdek OluşturHTML5Alternative InputPan and Zoom,./deneys/build-a-nucleus_tr.html
fen\ex\ornek.html,Kepler KanunlarıHTML5Alternative InputSound and SonificationPan and ZoomInteractive Highlights,./deneys/keplers-laws_tr.html
fen\ex\ornek.html,Ses DalgalarıHTML5Sound and SonificationPan and Zoom,./deneys/sound-waves_tr.html
fen\ex\ornek.html,DörtgenHTML5Alternative InputCamera InputSound and SonificationVoicingPan and ZoomInteractive Highlights,./deneys/quadrilateral_tr.html
fen\ex\ornek.html,Güneş SistemimHTML5Alternative InputSound and SonificationPan and ZoomInteractive Highlights,./deneys/my-solar-system_tr.html
fen\ex\ornek.html,Garfik HesaplamalarıHTML5Pan and Zoom,./deneys/calculus-grapher_tr.html
fen\ex\ornek.html,Number CompareHTML5Pan and Zoom,./deneys/number-compare_tr.html
fen\ex\ornek.html,Sayı OyunuHTML5Pan and Zoom,./deneys/number-play_tr.html
fen\ex\ornek.html,Sera EtkisiHTML5Alternative InputSound and SonificationInteractive DescriptionPan and ZoomInteractive Highlights,./deneys/greenhouse-effect_tr.html
fen\ex\ornek.html,Geometrik Optik: BaşlangıçHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/geometric-optics-basics_tr.html
fen\ex\ornek.html,Geometrik OptikHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/geometric-optics_tr.html
fen\ex\ornek.html,ÖzkütleHTML5Alternative InputPan and Zoom,./deneys/density_tr.html
fen\ex\ornek.html,Devre Yapım : ACHTML5Pan and Zoom,./deneys/circuit-construction-kit-ac_tr.html
fen\ex\ornek.html,Devre Yapımı: AC - Sanal LabaratuvarHTML5Pan and Zoom,./deneys/circuit-construction-kit-ac-virtual-lab_tr.html
fen\ex\ornek.html,Normal ModlarHTML5Pan and Zoom,./deneys/normal-modes_tr.html
fen\ex\ornek.html,Fourier: Dalga OluşturHTML5Alternative InputSound and SonificationPan and Zoom,./deneys/fourier-making-waves_tr.html
fen\ex\ornek.html,Sayı Doğrusu: MesafeHTML5Pan and Zoom,./deneys/number-line-distance_tr.html
fen\ex\ornek.html,Oran ve OrantıHTML5Alternative InputCamera InputSound and SonificationVoicingInteractive DescriptionInteractive Description on Mobile DevicesPan and ZoomInteractive Highlights,./deneys/ratio-and-proportion_tr.html
fen\ex\ornek.html,Çarpışma LaboratuvarıHTML5Pan and Zoom,./deneys/collision-lab_tr.html
fen\ex\ornek.html,Sayı Doğrusu: İşlemlerHTML5Pan and Zoom,./deneys/number-line-operations_tr.html
fen\ex\ornek.html,Enerji - Kaykay ParkıHTML5Pan and Zoom,./deneys/energy-skate-park_tr.html
fen\ex\ornek.html,Molekül OluşturHTML5,./deneys/build-a-molecule_tr.html
fen\ex\ornek.html,Doğal SeleksiyonHTML5Pan and Zoom,./deneys/natural-selection_tr.html
fen\ex\ornek.html,Sayı Doğrusu: Tam SayılarHTML5Pan and Zoom,./deneys/number-line-integers_tr.html
fen\ex\ornek.html,Vektör Ekleme: DenklemlerHTML5Alternative InputInteractive DescriptionPan and ZoomInteractive Highlights,./deneys/vector-addition-equations_tr.html
fen\ex\ornek.html,Vektör EklemeHTML5Alternative InputInteractive DescriptionPan and ZoomInteractive Highlights,./deneys/vector-addition_tr.html
fen\ex\ornek.html,Eğri ÇizimiHTML5,./deneys/curve-fitting_tr.html
fen\ex\ornek.html,Kütle Çekim Kuvveti Laboratuvarı:TemelHTML5Alternative InputSound and SonificationVoicingInteractive DescriptionInteractive Description on Mobile DevicesPan and ZoomInteractive Highlights,./deneys/gravity-force-lab-basics_tr.html
fen\ex\ornek.html,Dalgalar: GirişHTML5Sound and SonificationPan and Zoom,./deneys/waves-intro_tr.html
fen\ex\ornek.html,DifüzyonHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/diffusion_tr.html
fen\ex\ornek.html,Gazlar: GirişHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/gases-intro_tr.html
fen\ex\ornek.html,Gazların ÖzellikleriHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/gas-properties_tr.html
fen\ex\ornek.html,Kara Cisim IşımasıHTML5,./deneys/blackbody-spectrum_tr.html
fen\ex\ornek.html,Kütleler ve Yaylar : TemelHTML5,./deneys/masses-and-springs-basics_tr.html
fen\ex\ornek.html,Enerji Çeşitleri ve DönüşümleriHTML5,./deneys/energy-forms-and-changes_tr.html
fen\ex\ornek.html,Dalgalarda Girişim ve KırınımHTML5,./deneys/wave-interference_tr.html
fen\ex\ornek.html,Kesirler: Tam SayılıHTML5,./deneys/fractions-mixed-numbers_tr.html
fen\ex\ornek.html,Kesirler: GirişHTML5,./deneys/fractions-intro_tr.html
fen\ex\ornek.html,Kesir OluşturHTML5,./deneys/build-a-fraction_tr.html
fen\ex\ornek.html,Kesirler: DenklikHTML5,./deneys/fractions-equality_tr.html
fen\ex\ornek.html,Coulomb KanunuHTML5Alternative Input,./deneys/coulombs-law_tr.html
fen\ex\ornek.html,İkinci Dereceden Denklem GrafikleriHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/graphing-quadratics_tr.html
fen\ex\ornek.html,Kütleler ve YaylarHTML5,./deneys/masses-and-springs_tr.html
fen\ex\ornek.html,Eşitlik Gezgini: İki DeğişkenliHTML5,./deneys/equality-explorer-two-variables_tr.html
fen\ex\ornek.html,Eşitlik Gezgini: Temel BilgilerHTML5Pan and Zoom,./deneys/equality-explorer-basics_tr.html
fen\ex\ornek.html,Eşitlik GezginiHTML5Pan and Zoom,./deneys/equality-explorer_tr.html
fen\ex\ornek.html,Alan Modeli İle CebirHTML5Pan and Zoom,./deneys/area-model-algebra_tr.html
fen\ex\ornek.html,Alan Modelinde Çarpma İşlemi (Ondalık)HTML5Pan and Zoom,./deneys/area-model-decimals_tr.html
fen\ex\ornek.html,Alan Modelinde Çarpma İşlemiHTML5Pan and Zoom,./deneys/area-model-multiplication_tr.html
fen\ex\ornek.html,Alan Modeline GirişHTML5Pan and Zoom,./deneys/area-model-introduction_tr.html
fen\ex\ornek.html,Kalıtsal İfadenin TemelleriHTML5,./deneys/gene-expression-essentials_tr.html
fen\ex\ornek.html,Sığa (Kapasitans) deneyi: Temel ÖğelerHTML5,./deneys/capacitor-lab-basics_tr.html
fen\ex\ornek.html,Devre Yapısı Kiti - DC- Sanal LaboratuvarHTML5Pan and Zoom,./deneys/circuit-construction-kit-dc-virtual-lab_tr.html
fen\ex\ornek.html,Devre Kurulum Aracı: DCHTML5Pan and Zoom,./deneys/circuit-construction-kit-dc_tr.html
fen\ex\ornek.html,Sarkaç LaboratuvarıHTML5,./deneys/pendulum-lab_tr.html
fen\ex\ornek.html,Mermi HareketiHTML5,./deneys/projectile-motion_tr.html
fen\ex\ornek.html,Molekül PolaritesiHTML5Pan and Zoom,./deneys/molecule-polarity_tr.html
fen\ex\ornek.html,İfade DeğişimiHTML5,./deneys/expression-exchange_tr.html
fen\ex\ornek.html,Eğim-Kesişim ÇizimiHTML5Pan and Zoom,./deneys/graphing-slope-intercept_tr.html
fen\ex\ornek.html,Fonksiyon Oluştur: Temel DüzeyHTML5Pan and Zoom,./deneys/function-builder-basics_tr.html
fen\ex\ornek.html,Orantılama OyunuHTML5,./deneys/proportion-playground_tr.html
fen\ex\ornek.html,Birim OranlarıHTML5Pan and Zoom,./deneys/unit-rates_tr.html
fen\ex\ornek.html,Onluk YapHTML5,./deneys/make-a-ten_tr.html
fen\ex\ornek.html,Maddenin Halleri: Temel BilgilerHTML5,./deneys/states-of-matter-basics_tr.html
fen\ex\ornek.html,Maddenin HalleriHTML5,./deneys/states-of-matter_tr.html
fen\ex\ornek.html,Yerçekimi ve YörüngelerHTML5Pan and Zoom,./deneys/gravity-and-orbits_tr.html
fen\ex\ornek.html,Plinko OlasılıkHTML5,./deneys/plinko-probability_tr.html
fen\ex\ornek.html,Atomik EtkileşimlerHTML5,./deneys/atomic-interactions_tr.html
fen\ex\ornek.html,Elektrik Yükleri ve AlanlarıHTML5,./deneys/charges-and-fields_tr.html
fen\ex\ornek.html,Rutherford SaçılmasıHTML5,./deneys/rutherford-scattering_tr.html
fen\ex\ornek.html,Fonksiyon OluşturHTML5Pan and Zoom,./deneys/function-builder_tr.html
fen\ex\ornek.html,İzotoplar ve Atomik KütleHTML5,./deneys/isotopes-and-atomic-mass_tr.html
fen\ex\ornek.html,NöronHTML5,./deneys/neuron_tr.html
fen\ex\ornek.html,Trigonometri TuruHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/trig-tour_tr.html
fen\ex\ornek.html,Bükülen IşıkHTML5Pan and Zoom,./deneys/bending-light_tr.html
fen\ex\ornek.html,AritmetikHTML5Pan and Zoom,./deneys/arithmetic_tr.html
fen\ex\ornek.html,Hooke KanunuHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/hookes-law_tr.html
fen\ex\ornek.html,Moleküller ve IşıkHTML5Alternative InputSound and SonificationInteractive DescriptionPan and Zoom,./deneys/molecules-and-light_tr.html
fen\ex\ornek.html,En Küçük Kareler RegresyonuHTML5Pan and Zoom,./deneys/least-squares-regression_tr.html
fen\ex\ornek.html,Molekül ŞekilleriHTML5Pan and Zoom,./deneys/molecule-shapes_tr.html
fen\ex\ornek.html,Molekül Şekilleri: TemelHTML5,./deneys/molecule-shapes-basics_tr.html
fen\ex\ornek.html,"Reaksiyona Girenler, Ürünler ve KalanlarHTML5Pan and Zoom",./deneys/reactants-products-and-leftovers_tr.html
fen\ex\ornek.html,Enerji Kaykay Parkı: TemelHTML5,./deneys/energy-skate-park-basics_tr.html
fen\ex\ornek.html,Faraday KanunuHTML5Alternative InputSound and SonificationPan and Zoom,./deneys/faradays-law_tr.html
fen\ex\ornek.html,pH Cetveli: TemelHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/ph-scale-basics_tr.html
fen\ex\ornek.html,Alan OluşturucuHTML5,./deneys/area-builder_tr.html
fen\ex\ornek.html,Telde Dalga HareketiHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/wave-on-a-string_tr.html
fen\ex\ornek.html,Işık ve RenklerHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/color-vision_tr.html
fen\ex\ornek.html,pH ÖlçeğiHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/ph-scale_tr.html
fen\ex\ornek.html,Kimyasal Tepkimeleri DenkleştirmeHTML5Pan and Zoom,./deneys/balancing-chemical-equations_tr.html
fen\ex\ornek.html,Grafik DoğrularıHTML5Pan and Zoom,./deneys/graphing-lines_tr.html
fen\ex\ornek.html,Kesir EşleştiricisiHTML5,./deneys/fraction-matcher_tr.html
fen\ex\ornek.html,Denge HareketiHTML5Pan and Zoom,./deneys/balancing-act_tr.html
fen\ex\ornek.html,Asit-Baz ÇözeltileriHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/acid-base-solutions_tr.html
fen\ex\ornek.html,BasınçHTML5,./deneys/under-pressure_tr.html
fen\ex\ornek.html,SürtünmeHTML5Alternative InputSound and SonificationVoicingInteractive DescriptionPan and ZoomInteractive Highlights,./deneys/friction_tr.html
fen\ex\ornek.html,Kuvvet ve Hareket: Temel PrensiplerHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/forces-and-motion-basics_tr.html
fen\ex\ornek.html,Elektrikli Travolta (Statik Elektrik)HTML5Alternative InputSound and SonificationVoicingInteractive DescriptionInteractive Description on Mobile DevicesPan and ZoomInteractive Highlights,./deneys/john-travoltage_tr.html
fen\ex\ornek.html,DerişimHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/concentration_tr.html
fen\ex\ornek.html,Kütle Çekim Kuvveti LaboratuvarıHTML5Alternative InputSound and SonificationInteractive Description,./deneys/gravity-force-lab_tr.html
fen\ex\ornek.html,Balonlar ve Durgun ElektrikHTML5Alternative InputSound and SonificationInteractive DescriptionPan and ZoomInteractive Highlights,./deneys/balloons-and-static-electricity_tr.html
fen\ex\ornek.html,Beer's Kanunu LaboratuvarıHTML5Alternative InputPan and ZoomInteractive Highlights,./deneys/beers-law-lab_tr.html
fen\ex\ornek.html,MolariteHTML5Alternative InputSound and SonificationInteractive Description,./deneys/molarity_tr.html
fen\ex\ornek.html,Ohm KanunuHTML5Alternative InputSound and SonificationInteractive Description,./deneys/ohms-law_tr.html
fen\ex\ornek.html,Bir telin direnciHTML5Alternative InputSound and SonificationInteractive Description,./deneys/resistance-in-a-wire_tr.html
fen\ex\ornek.html,Atom OluşturHTML5Pan and Zoom,./deneys/build-an-atom_tr.html
haftalar\001.html,Sihirli Sandık - PDF,https://drive.google.com/file/d/1gFFvPEoBq6KUS_cvv3SjMRxI8qJayirJ/view?usp=drive_link
haftalar\001.html,Dile Gelen Kültür  - PDF,https://drive.google.com/file/d/1QFgVsXKh1Jb4kmwfGSuxVCB4ca1raaxB/view?usp=drive_link
haftalar\002.html,23 NİSAN TESTİ - PDF,https://drive.google.com/file/d/1Oj_SYR_3p1lj_JZe8VDawa_tVNuy05ED/view?usp=sharing
haftalar\002.html,Türk bayrağımızı yapalım  - PDF,https://drive.google.com/file/d/1wcBn3Tf0qp_1FEqtdcv9XYkLjyRIpKfx/view?usp=sharing
haftalar\002.html,Kodlama Etkinliği  - PDF,https://drive.google.com/file/d/1kx6LYDWyCLSvJRRls__34oCEKhCUo4qj/view?usp=sharing
